MD,WOB,RPM,TOR,MSE,ROP,WOB min,TOR max,TOR min,Rotary RPM,Diff,Surface MSE,Fm,top,bottom,ftype,Section,Start depth
3415,12.1,184.6,0,1,38.13,11.7,13.776,12.689,184.6,1,6358.398596,,,,,,
3415.5,12.1,189.21,0,1,38.14,11.6,14.191,12.637,189.21,1,6488.112301,,,,,,
3416,11.8,186.54,0,1,38.11,9.3,14.812,12.378,186.54,1,6270.672967,,,,,,
3416.5,8.3,183.4,0,1,24.33,8.2,11.083,11.083,183.4,1,8625.24488,,,,,,
3417,7.5,184.94,0,1,24.31,7.4,10.876,10.773,184.94,1,8459.625091,,,,,,
3417.5,7.2,185.05,0,1,24.32,7.2,11.653,9.944,185.05,1,7810.813833,,,,,,
3418,8.2,184.86,0,1,26.64,7.4,10.617,10.306,184.86,1,7386.322167,,,,,,
3418.5,9.7,182.86,0,1,38.11,9.1,11.86,11.135,182.86,1,5527.79794,,,,,,
3419,10.9,185.87,0,1,38.07,10.5,12.482,11.964,185.87,1,6044.24152,,,,,,
3419.5,10.7,186.21,0,1,38.14,10.2,12.999,12.844,186.21,1,6486.075145,,,,,,
3420,10.6,188.93,0,1,38.12,10.4,14.709,12.067,188.93,1,6187.012754,,,,,,
3420.5,11.2,186.91,0,1,38.06,11,13.776,12.43,186.91,1,6315.950275,,,,,,
3421,11.2,187.64,0,1,38.13,11,13.569,12.689,187.64,1,6460.164346,,,,,,
3421.5,10.9,183.45,0,1,38.11,10.6,13.258,12.274,183.45,1,6113.360903,,,,,,
3422,10.8,184.21,0,1,38.1,10.6,13.207,12.689,184.21,1,6346.522083,,,,,,
3422.5,10.6,184.32,0,1,38.1,10.2,13.258,12.274,184.32,1,6143.015514,,,,,,
3423,10.3,187.08,0,1,38.07,10.2,13.621,12.533,187.08,1,6369.725621,,,,,,
3423.5,11.5,183.73,0,1,38,11.4,12.378,12.067,183.73,1,6038.830327,,,,,,
3424,11.8,185.34,0,1,37.98,11.3,12.844,12.533,185.34,1,6329.645517,,,,,,
3424.5,11.3,184.94,0,1,38,10.9,13.258,13.051,184.94,1,6571.011114,,,,,,
3425,10.9,185.98,0,1,37.98,10.6,13.414,12.482,185.98,1,6323.265684,,,,,,
3425.5,11.2,183.43,0,1,37.98,11.1,13.725,12.637,183.43,1,6314.857718,,,,,,
3426,11.3,186.01,0,1,38.04,10.9,13.673,12.43,186.01,1,6289.239351,,,,,,
3426.5,11.1,183.56,0,1,37.98,11,13.31,12.741,183.56,1,6370.803808,,,,,,
3427,11.1,184.75,0,1,38.04,11,13.569,12.637,184.75,1,6349.832606,,,,,,
3427.5,11.4,185.03,0,1,38,11.4,13.725,12.637,185.03,1,6366.877536,,,,,,
3428,10.9,184.41,0,1,37.98,10.6,13.31,13.207,184.41,1,6632.628832,,,,,,
3428.5,11.2,184.69,0,1,37.97,11.1,13.776,13.155,184.69,1,6619.154498,,,,,,
3429,11.6,185.81,0,1,37.98,11,16.314,12.999,185.81,1,6579.847269,,,,,,
3429.5,11.5,186.24,0,1,37.98,11.4,14.294,13.414,186.24,1,6804.29146,,,,,,
3430,11.2,187.02,0,1,37.98,10.6,14.191,13.362,187.02,1,6805.488477,,,,,,
3430.5,11.2,186.99,0,1,37.98,11.1,14.553,12.844,186.99,1,6541.780809,,,,,,
3431,8.5,182.81,0,1,37.92,6,12.274,10.669,182.81,1,5319.297212,,,,,,
3431.5,9.4,184.49,0,1,37.97,9.1,12.637,12.015,184.49,1,6036.805967,,,,,,
3432,9.8,185.59,0,1,38.02,9.6,13.051,12.689,185.59,1,6404.564082,,,,,,
3432.5,9.3,183.79,0,1,34.47,7.5,11.86,11.342,183.79,1,6252.303786,,,,,,
3433,7.9,184.72,0,1,24.32,7.1,12.015,10.773,184.72,1,8447.191039,,,,,,
3433.5,9.5,184.94,0,1,24.36,8.7,12.326,12.274,184.94,1,9621.125181,,,,,,
3434,6.7,184.3,0,1,24.34,6.6,11.446,11.239,184.3,1,8781.261591,,,,,,
3434.5,7.2,184.13,0,1,24.4,7.1,11.135,11.083,184.13,1,8631.762467,,,,,,
3435,10.1,185.08,0,1,38.97,7.9,12.741,11.653,185.08,1,5726.109119,,,,,,
3435.5,10.3,186.04,0,1,39.44,10.2,14.035,12.533,186.04,1,6115.391271,,,,,,
3436,12.3,186.85,0,1,39.45,10.4,14.035,12.482,186.85,1,6120.830113,,,,,,
3436.5,12,187.39,0,1,39.47,11.9,14.553,14.45,187.39,1,7096.67143,,,,,,
3437,11.7,189.78,0,1,39.53,11.5,15.537,14.294,189.78,1,7097.987257,,,,,,
3437.5,11.6,186.4,0,1,39.53,11.5,14.812,13.932,186.4,1,6796.084101,,,,,,
3438,11.1,185.28,0,1,39.58,11,14.76,14.139,185.28,1,6845.385537,,,,,,
3438.5,10.9,184.8,0,1,39.52,10.9,14.346,13.776,184.8,1,6662.719071,,,,,,
3439,11.3,186.07,0,1,39.56,10.6,13.932,13.621,186.07,1,6627.550985,,,,,,
3439.5,11.7,186.04,0,1,39.52,11.3,14.139,13.725,186.04,1,6684.649999,,,,,,
3440,13.7,187.19,0,1,39.53,11.8,15.33,13.621,187.19,1,6678.727435,,,,,,
3440.5,13.7,185.42,0,1,39.55,13,16.055,14.502,185.42,1,7037.92182,,,,,,
3441,12.9,189.24,0,1,39.53,12.5,14.45,14.242,189.24,1,7055.459738,,,,,,
3441.5,12.3,188.62,0,1,39.59,12.2,15.589,14.657,188.62,1,7223.848616,,,,,,
3442,11.9,188.15,0,1,39.57,11.4,15.434,14.553,188.15,1,7157.562202,,,,,,
3442.5,13,186.01,0,1,39.52,11.5,14.45,13.932,186.01,1,6787.388245,,,,,,
3443,12.5,189.58,0,1,39.55,12.3,15.537,13.776,189.58,1,6833.424443,,,,,,
3443.5,11.5,191.52,0,1,39.52,11.5,15.019,14.864,191.52,1,7448.498007,,,,,,
3444,11.7,186.8,0,1,39.58,11.5,14.45,13.569,186.8,1,6625.886517,,,,,,
3444.5,11.9,192.08,0,1,39.54,11.8,14.812,14.398,192.08,1,7234.382225,,,,,,
3445,12,188.17,0,1,39.52,11.7,14.864,14.709,188.17,1,7244.091891,,,,,,
3445.5,12.1,189.78,0,1,39.58,12.1,15.434,15.019,189.78,1,7448.10333,,,,,,
3446,12.2,188.62,0,1,39.53,12,15.745,14.398,188.62,1,7107.233958,,,,,,
3446.5,12.3,188.93,0,1,39.54,12.1,15.745,15.382,188.93,1,7601.503956,,,,,,
3447,12.7,189.3,0,1,39.53,12.5,15.848,15.33,189.3,1,7593.673403,,,,,,
3447.5,12.6,185.53,0,1,39.53,12.4,15.589,14.087,185.53,1,6842.100539,,,,,,
3448,12.2,187.27,0,1,39.54,11.8,15.745,14.346,187.27,1,7029.461958,,,,,,
3448.5,12,188.43,0,1,39.59,11.9,15.589,14.605,188.43,1,7190.315365,,,,,,
3449,12.1,186.54,0,1,39.6,11.9,14.76,13.621,186.54,1,6639.677477,,,,,,
3449.5,13.4,188.34,0,1,39.52,12.7,14.76,14.398,188.34,1,7101.733936,,,,,,
3450,14.1,188.88,0,1,39.51,13.9,15.693,14.346,188.88,1,7100.062665,,,,,,
3450.5,13.6,188.06,0,1,39.55,13.4,14.864,14.812,188.06,1,7289.128541,,,,,,
3451,13,189.89,0,1,39.55,12.6,16.055,15.019,189.89,1,7460.44075,,,,,,
3451.5,12.3,185.93,0,1,39.55,12.3,14.502,14.294,185.93,1,6952.734886,,,,,,
3452,14.3,195.09,0,1,39.74,12.5,17.971,13.984,195.09,1,7107.574637,,,,,,
3452.5,14.7,188.48,0,1,39.37,14.3,15.589,14.191,188.48,1,7035.361076,,,,,,
3453,14.3,189.66,0,1,39.74,13.1,15.796,14.968,189.66,1,7394.405302,,,,,,
3453.5,12.8,186.43,0,1,39.78,12.7,15.175,14.294,186.43,1,6932.566408,,,,,,
3454,12.8,189.07,0,1,39.76,12.6,15.382,13.984,189.07,1,6881.969987,,,,,,
3454.5,12.9,187.61,0,1,39.78,12.9,15.071,15.071,187.61,1,7353.849935,,,,,,
3455,13.7,185.25,0,1,39.79,13.4,15.226,14.035,185.25,1,6765.421265,,,,,,
3455.5,13.5,190.25,0,1,39.77,13,15.745,15.486,190.25,1,7664.752706,,,,,,
3456,13.4,191.43,0,1,39.8,13.1,15.693,14.812,191.43,1,7372.186268,,,,,,
3456.5,13.8,190.08,0,1,39.77,13.7,16.47,15.123,190.08,1,7480.08132,,,,,,
3457,13.6,191.85,0,1,39.75,13.3,15.537,15.226,191.85,1,7603.826224,,,,,,
3457.5,13.3,188.34,0,1,39.79,13.1,16.366,15.019,188.34,1,7356.208613,,,,,,
3458,12.9,186.18,0,1,39.76,12.5,15.796,14.242,186.18,1,6901.974956,,,,,,
3458.5,12.5,186.99,0,1,39.78,12,15.019,15.019,186.99,1,7303.419613,,,,,,
3459,12.9,186.82,0,1,39.76,12.8,14.812,13.828,186.82,1,6725.267027,,,,,,
3459.5,14.2,185.81,0,1,39.8,6.5,15.019,10.669,185.81,1,5167.190961,,,,,,
3460,9.9,183.9,0,1,39.42,8.2,12.378,11.342,183.9,1,5475.191719,,,,,,
3460.5,11.2,187.41,0,1,39.42,10.5,13.932,13.362,187.41,1,6571.595154,,,,,,
3461,12,189.44,0,1,39.45,11.9,15.175,13.362,189.44,1,6639.567306,,,,,,
3461.5,11.8,187.16,0,1,39.44,11.7,15.796,15.123,187.16,1,7421.703999,,,,,,
3462,13.8,188.96,0,1,39.44,13.5,14.605,14.087,188.96,1,6987.008377,,,,,,
3462.5,13.2,187.86,0,1,39.46,12.2,14.605,13.88,187.86,1,6839.95982,,,,,,
3463,13.5,186.01,0,1,39.51,12.7,14.294,13.88,186.01,1,6765.226926,,,,,,
3463.5,14.7,187.81,0,1,39.46,13.8,16.159,16.107,187.81,1,7933.651875,,,,,,
3464,15.6,187.81,0,1,39.45,15,17.868,16.729,187.81,1,8242.992314,,,,,,
3464.5,15.7,186.18,0,1,39.19,15.4,16.78,16.729,186.18,1,8226.019466,,,,,,
3465,16.1,188.03,0,1,39.45,15.8,17.868,16.521,188.03,1,8151.84942,,,,,,
3465.5,15.9,186.12,0,1,39.46,15.7,17.971,17.246,186.12,1,8419.047198,,,,,,
3466,15.7,190.11,0,1,39.47,6.4,18.541,11.187,190.11,1,5590.706944,,,,,,
3466.5,6.8,183.14,0,1,24.32,6.6,11.446,11.342,183.14,1,8813.405404,,,,,,
3467,6.9,184.83,0,1,24.31,6.5,12.171,11.757,184.83,1,9223.402183,,,,,,
3467.5,6.3,185.76,0,1,24.31,6.1,12.015,11.705,185.76,1,9227.193636,,,,,,
3468,6.4,183.37,0,1,24.32,6.2,12.326,11.601,183.37,1,9024.474145,,,,,,
3468.5,6.4,184.44,0,1,24.3,6,11.964,11.757,184.44,1,9206.420056,,,,,,
3469,6.5,182.55,0,1,24.3,6.3,11.964,11.446,182.55,1,8871.936393,,,,,,
3469.5,7.8,182.78,0,1,35.71,6.5,12.482,11.549,182.78,1,6108.116155,,,,,,
3470,8.7,183.17,0,1,39.53,8.5,14.087,13.31,183.17,1,6374.29638,,,,,,
3470.5,9,184.77,0,1,39.56,8.8,14.242,13.88,184.77,1,6699.866531,,,,,,
3471,10.1,185.7,0,1,39.54,9.3,15.589,13.984,185.7,1,6790.105092,,,,,,
3471.5,12.1,185.19,0,1,39.5,11.7,16.055,14.968,185.19,1,7258.781861,,,,,,
3472,11.6,186.74,0,1,39.6,10.1,16.055,14.346,186.74,1,6997.481691,,,,,,
3472.5,10.2,184.1,0,1,39.56,9.8,15.278,14.76,184.1,1,7100.585982,,,,,,
3473,9.6,183.96,0,1,39.57,9.1,14.968,14.139,183.96,1,6794.520526,,,,,,
3473.5,9.3,183.59,0,1,39.53,9.3,14.346,14.294,183.59,1,6861.067571,,,,,,
3474,9,183.59,0,1,39.55,8.6,15.434,13.466,183.59,1,6461.013339,,,,,,
3474.5,8.8,183.71,0,1,39.54,8.6,14.346,13.725,183.71,1,6590.231239,,,,,,
3475,8.6,184.27,0,1,39.55,8.4,14.087,13.725,184.27,1,6608.047124,,,,,,
3475.5,9,184.18,0,1,39.52,8.9,14.191,14.191,184.18,1,6834.537627,,,,,,
3476,8.5,184.66,0,1,39.52,8.3,13.725,13.466,184.66,1,6502.104374,,,,,,
3476.5,8.8,184.49,0,1,39.62,8.8,14.45,14.139,184.49,1,6803.312133,,,,,,
3477,9,184.52,0,1,39.56,8.7,14.346,13.725,184.52,1,6616.385701,,,,,,
3477.5,8.8,183.62,0,1,39.54,8.8,14.294,13.828,183.62,1,6636.269916,,,,,,
3478,8.4,184.89,0,1,39.55,8.1,13.776,13.621,184.89,1,6579.60226,,,,,,
3478.5,8.6,184.1,0,1,39.56,8.3,13.31,12.999,184.1,1,6252.396497,,,,,,
3479,8.9,184.8,0,1,39.53,8.5,13.984,13.414,184.8,1,6481.414741,,,,,,
3479.5,8.9,182.92,0,1,39.51,8.9,14.035,13.828,182.92,1,6616.330613,,,,,,
3480,9.4,183.76,0,1,39.55,9,14.657,13.362,183.76,1,6418.285999,,,,,,
3480.5,9.2,183.4,0,1,39.73,9.1,14.242,13.932,183.4,1,6647.269435,,,,,,
3481,11,185.34,0,1,39.78,9.3,14.502,12.999,185.34,1,6266.100061,,,,,,
3481.5,12,183.34,0,1,39.78,11.5,14.709,14.553,183.34,1,6939.008915,,,,,,
3482,10.3,184.32,0,1,39.8,9.4,14.398,14.087,184.32,1,6745.650372,,,,,,
3482.5,9.1,185.14,0,1,39.77,8.9,14.294,14.242,185.14,1,6851.717373,,,,,,
3483,8.6,184.27,0,1,39.78,8.5,14.035,12.999,184.27,1,6223.665987,,,,,,
3483.5,9.5,187.81,0,1,39.82,9.2,15.071,15.071,187.81,1,7345.184776,,,,,,
3484,10.9,186.24,0,1,39.79,9.3,14.398,13.414,186.24,1,6494.56636,,,,,,
3484.5,11.2,184.52,0,1,39.73,11.1,15.434,15.278,184.52,1,7336.803544,,,,,,
3485,11.1,187.02,0,1,39.78,10.1,15.796,14.864,187.02,1,7225.796111,,,,,,
3485.5,10.4,184.77,0,1,39.78,10.1,14.191,14.191,184.77,1,6815.449066,,,,,,
3486,9.6,184.01,0,1,39.79,8,14.346,13.258,184.01,1,6339.379425,,,,,,
3486.5,7.9,183.99,0,1,39.77,7.7,13.258,12.533,183.99,1,5991.921884,,,,,,
3487,7.7,183.14,0,1,39.8,7.7,12.741,12.171,183.14,1,5787.79074,,,,,,
3487.5,9.1,183.59,0,1,39.83,7.9,12.999,12.999,183.59,1,6194.368406,,,,,,
3488,9.8,185.25,0,1,39.75,8.9,14.916,12.999,185.25,1,6264.561746,,,,,,
3488.5,6.9,181.43,0,1,37.63,3.9,9.788,8.287,181.43,1,4132.898841,,,,,,
3489,9.5,183.09,0,1,39.47,8.5,13.362,11.808,183.09,1,5665.846325,,,,,,
3489.5,6.6,182.53,0,1,33.07,5.3,11.653,9.996,182.53,1,5699.169641,,,,,,
3490,6.9,183.48,0,1,39.41,6.7,11.86,11.446,183.48,1,5505.950967,,,,,,
3490.5,8.3,182.92,0,1,39.47,6.5,11.083,10.824,182.92,1,5187.797948,,,,,,
3491,9.6,185,0,1,39.46,8.9,13.828,12.326,185,1,5976.480106,,,,,,
3491.5,9.4,183.73,0,1,39.5,8.7,13.621,13.207,183.73,1,6351.091336,,,,,,
3492,9.5,185.76,0,1,39.5,7.7,14.242,11.653,185.76,1,5668.691441,,,,,,
3492.5,7.6,182.05,0,1,39.45,7.4,12.171,12.119,182.05,1,5779.349374,,,,,,
3493,7.8,183.45,0,1,39.48,7.6,12.844,12.119,183.45,1,5819.763094,,,,,,
3493.5,8.3,183.87,0,1,39.49,8.2,13.621,13.31,183.87,1,6403.953358,,,,,,
3494,8.1,184.41,0,1,39.48,7.7,13.466,12.844,184.41,1,6199.635939,,,,,,
3494.5,7.3,183.43,0,1,39.49,7.2,12.999,12.015,183.43,1,5766.577905,,,,,,
3495,7.2,184.21,0,1,39.51,7.1,12.326,12.067,184.21,1,5812.7924,,,,,,
3495.5,7.8,182.53,0,1,39.53,7,12.533,11.964,182.53,1,5709.682544,,,,,,
3496,8.4,185,0,1,39.48,8.2,13.984,13.569,185,1,6570.04446,,,,,,
3496.5,8,183.93,0,1,39.56,7.9,13.414,13.31,183.93,1,6393.936302,,,,,,
3497,8.1,185.59,0,1,39.57,7.9,13.569,13.155,185.59,1,6375.231078,,,,,,
3497.5,8.1,184.18,0,1,39.56,8.1,13.414,13.362,184.18,1,6427.795949,,,,,,
3498,7.1,184.8,0,1,30.72,7,11.86,11.705,184.8,1,7269.855566,,,,,,
3498.5,7.7,186.54,0,1,24.3,6.7,13.051,11.601,186.54,1,9191.211855,,,,,,
3499,7.7,184.75,0,1,24.32,6.4,13.31,11.601,184.75,1,9095.743541,,,,,,
3499.5,6.4,183.59,0,1,24.3,5.6,12.171,11.135,183.59,1,8680.155863,,,,,,
3500,6.3,183.85,0,1,24.33,5.1,10.98,10.306,183.85,1,8036.381856,,,,,,
3500.5,5.4,182.69,0,1,24.3,5.4,10.255,10.203,182.69,1,7913.46917,,,,,,
3501,5.3,182.69,0,1,24.33,4.8,10.462,9.944,182.69,1,7703.194931,,,,,,
3501.5,5.5,182.81,0,1,24.32,5.3,10.824,10.617,182.81,1,8232.884493,,,,,,
3502,5.3,182.67,0,1,24.32,5.2,10.565,10.41,182.67,1,8065.94824,,,,,,
3502.5,5.1,182.86,0,1,24.32,5,10.565,10.565,182.86,1,8193.798823,,,,,,
3503,5,183.09,0,1,24.35,4.7,10.462,9.996,183.09,1,7753.160054,,,,,,
3503.5,4.5,182.69,0,1,24.33,4.3,10.099,9.996,182.69,1,7741.259917,,,,,,
3504,5,183.68,0,1,24.34,4.6,9.944,9.892,183.68,1,7700.472772,,,,,,
3504.5,5.3,183.2,0,1,24.32,5.2,10.41,9.996,183.2,1,7768.166844,,,,,,
3505,5.4,184.49,0,1,24.3,5.1,10.773,10.203,184.49,1,7991.29613,,,,,,
3505.5,5.4,182.1,0,1,24.31,5.2,10.462,9.892,182.1,1,7644.82536,,,,,,
3506,6,182.69,0,1,24.31,5.7,11.031,10.617,182.69,1,8232.20764,,,,,,
3506.5,6,183.34,0,1,24.32,6,10.824,10.721,183.34,1,8338.784993,,,,,,
3507,6.5,183.87,0,1,24.31,5.7,11.342,10.824,183.87,1,8447.840187,,,,,,
3507.5,6.6,182.95,0,1,24.32,6.4,10.824,10.773,182.95,1,8362.969915,,,,,,
3508,7.3,185.08,0,1,24.3,6.8,12.119,10.928,185.08,1,8590.522232,,,,,,
3508.5,7.4,183.43,0,1,28.1,6.9,11.187,10.824,183.43,1,7295.74022,,,,,,
3509,10.2,188.71,0,1,42.72,8.6,13.984,11.912,188.71,1,5445.888087,,,,,,
3509.5,10.7,189.07,0,1,42.89,10.4,13.466,13.31,189.07,1,6070.660309,,,,,,
3510,12.2,184.38,0,1,42.88,11.8,13.725,13.207,184.38,1,5880.569839,,,,,,
3510.5,12.3,185.11,0,1,42.81,11.5,13.362,13.207,185.11,1,5913.59069,,,,,,
3511,12.1,184.3,0,1,42.92,11.6,12.999,12.741,184.3,1,5666.259919,,,,,,
3511.5,12.2,185.42,0,1,42.86,12.1,13.932,13.569,185.42,1,6077.567504,,,,,,
3512,12.1,185.17,0,1,42.89,11.9,13.776,13.569,185.17,1,6064.926891,,,,,,
3512.5,11.8,184.72,0,1,42.91,11.4,13.88,12.896,184.72,1,5748.321672,,,,,,
3513,13.3,186.07,0,1,42.91,11.9,16.832,13.103,186.07,1,5886.551904,,,,,,
3513.5,13.3,184.86,0,1,42.82,12.8,16.159,15.123,184.86,1,6758.736419,,,,,,
3514,12.5,186.8,0,1,42.9,12.4,15.175,14.605,186.8,1,6582.21399,,,,,,
3514.5,11.8,183.4,0,1,42.89,11.3,13.776,13.207,183.4,1,5847.059963,,,,,,
3515,11.7,184.89,0,1,42.91,11.3,15.175,14.242,184.89,1,6350.537128,,,,,,
3515.5,11.9,184.16,0,1,42.88,11.8,14.346,13.932,184.16,1,6193.426224,,,,,,
3516,12.2,183.37,0,1,42.93,11.9,14.709,14.398,183.37,1,6365.622362,,,,,,
3516.5,12.1,183.87,0,1,42.89,12.1,14.398,14.346,183.87,1,6365.589131,,,,,,
3517,12.4,186.29,0,1,42.89,5.6,15.071,9.892,186.29,1,4457.607567,,,,,,
3517.5,8.8,182.22,0,1,42.38,7.7,11.705,11.342,182.22,1,5045.38736,,,,,,
3518,10.6,186.49,0,1,42.5,9.6,13.984,12.637,186.49,1,5738.531694,,,,,,
3518.5,11.4,184.58,0,1,42.5,11.1,13.569,13.207,184.58,1,5937.113903,,,,,,
3519,12.7,189.61,0,1,42.5,12,15.952,14.968,189.61,1,6910.592248,,,,,,
3519.5,14.8,182.95,0,1,42.45,14.4,15.226,14.968,182.95,1,6682.494899,,,,,,
3520,14.2,188.54,0,1,42.52,12.8,15.641,13.725,188.54,1,6305.021186,,,,,,
3520.5,13.3,184.46,0,1,42.46,13.1,14.294,13.828,184.46,1,6221.7354,,,,,,
3521,13.6,186.8,0,1,42.54,13.1,15.952,15.019,186.8,1,6827.784247,,,,,,
3521.5,12.8,185.67,0,1,42.48,12.7,14.76,13.466,185.67,1,6095.11314,,,,,,
3522,12.9,188.23,0,1,42.53,12.5,14.76,13.621,188.23,1,6242.365187,,,,,,
3522.5,13.2,184.3,0,1,42.54,13,14.346,13.569,184.3,1,6088.930018,,,,,,
3523,13.4,186.6,0,1,42.73,13.1,15.278,13.517,186.6,1,6114.374992,,,,,,
3523.5,13.4,185.9,0,1,42.86,13.3,15.382,14.657,185.9,1,6582.381002,,,,,,
3524,13.4,185.25,0,1,42.9,13,15.123,14.709,185.25,1,6576.531372,,,,,,
3524.5,13.1,183.93,0,1,42.87,13,14.45,14.45,183.93,1,6419.238214,,,,,,
3525,13.1,187.89,0,1,42.89,12.9,15.434,14.294,187.89,1,6483.274032,,,,,,
3525.5,13.1,192.75,0,1,42.85,12.2,19.422,15.796,192.75,1,7351.982976,,,,,,
3526,11.9,187.86,0,1,42.9,11.7,15.796,13.828,187.86,1,6267.391938,,,,,,
3526.5,12,184.55,0,1,42.89,12,15.693,14.346,184.55,1,6388.743027,,,,,,
3527,11.9,186.21,0,1,42.89,9.9,15.071,13.725,186.21,1,6168.016634,,,,,,
3527.5,8.7,183.59,0,1,24.33,8.2,12.274,11.808,183.59,1,9198.58231,,,,,,
3528,8.7,183.56,0,1,24.32,8.2,12.792,12.533,183.56,1,9764.347999,,,,,,
3528.5,8,182.67,0,1,24.31,7.8,11.808,11.757,182.67,1,9118.776263,,,,,,
3529,9.6,184.35,0,1,24.31,8.1,12.689,11.549,184.35,1,9044.302978,,,,,,
3529.5,8,183.71,0,1,24.31,7.9,10.98,10.876,183.71,1,8484.987967,,,,,,
3530,8,184.18,0,1,24.31,7.9,11.808,11.342,184.18,1,8870.203715,,,,,,
3530.5,7.7,184.46,0,1,24.33,7.3,11.808,11.239,184.46,1,8795.153151,,,,,,
3531,7.3,185.56,0,1,24.34,6.9,12.015,10.876,185.56,1,8557.806045,,,,,,
3531.5,8.1,185.78,0,1,24.29,7.6,12.43,10.721,185.78,1,8465.58998,,,,,,
3532,8.6,185.5,0,1,24.3,8,13.207,11.964,185.5,1,9427.846273,,,,,,
3532.5,7.4,183.54,0,1,24.31,7.1,11.498,11.083,183.54,1,8636.484385,,,,,,
3533,8.5,185.53,0,1,24.34,7.6,12.378,11.29,185.53,1,8884.600061,,,,,,
3533.5,9.7,184.63,0,1,24.28,8.5,13.776,11.912,184.63,1,9353.676066,,,,,,
3534,8.3,185.25,0,1,24.32,3,11.705,9.271,185.25,1,7294.288701,,,,,,
3534.5,4,183,0,1,18.11,3.8,9.996,9.892,183,1,10303.96907,,,,,,
3535,4.7,184.83,0,1,18.18,4.2,11.29,10.41,184.83,1,10911.05325,,,,,,
3535.5,4.9,184.04,0,1,18.14,4.1,10.514,10.514,184.04,1,10997.58961,,,,,,
3536,5,183.31,0,1,18.16,4.3,11.083,10.514,183.31,1,10942.23784,,,,,,
3536.5,3.8,183.31,0,1,18.13,3.2,10.565,9.892,183.31,1,10309.49582,,,,,,
3537,4.2,184.44,0,1,18.14,3.7,11.135,9.944,184.44,1,10422.78883,,,,,,
3537.5,3.3,182.86,0,1,18.14,3.3,10.099,10.099,182.86,1,10492.08527,,,,,,
3538,5.3,184.72,0,1,30.33,3.6,10.98,9.685,184.72,1,6088.229321,,,,,,
3538.5,7.5,184.46,0,1,30.32,6,12.223,11.446,184.46,1,7190.809276,,,,,,
3539,8.1,186.57,0,1,30.4,7.3,13.621,12.067,186.57,1,7647.815058,,,,,,
3539.5,7.2,184.46,0,1,30.39,7.2,12.637,12.171,184.46,1,7626.642336,,,,,,
3540,6.8,184.16,0,1,30.39,6.5,12.637,12.015,184.16,1,7515.850907,,,,,,
3540.5,6.1,184.32,0,1,30.41,5.7,11.86,11.705,184.32,1,7322.066667,,,,,,
3541,6.2,185.25,0,1,30.4,5.7,12.378,11.705,185.25,1,7361.611439,,,,,,
3541.5,6.3,184.18,0,1,30.41,6.2,12.482,12.067,184.18,1,7542.82561,,,,,,
3542,6,184.01,0,1,30.42,5.7,12.274,11.808,184.01,1,7371.2727,,,,,,
3542.5,5.8,183.12,0,1,30.36,5.6,12.274,11.86,183.12,1,7381.925597,,,,,,
3543,6.1,184.46,0,1,30.4,5.9,11.912,11.653,184.46,1,7297.529384,,,,,,
3543.5,6,182.97,0,1,30.4,5.9,11.394,11.29,182.97,1,7013.464172,,,,,,
3544,6,183.14,0,1,30.4,5.9,11.912,11.342,183.14,1,7052.2244,,,,,,
3544.5,5.8,184.16,0,1,30.38,5.6,12.067,11.705,184.16,1,7322.12936,,,,,,
3545,6.2,186.12,0,1,30.41,5.6,13.155,11.757,186.12,1,7426.452503,,,,,,
3545.5,6.5,186.97,0,1,30.37,6.4,12.741,11.964,186.97,1,7602.130565,,,,,,
3546,7,184.01,0,1,30.35,4.6,12.378,9.996,184.01,1,6259.618001,,,,,,
3546.5,6.1,183.45,0,1,30.35,6.1,11.239,10.824,183.45,1,6753.591581,,,,,,
3547,7.6,185.42,0,1,30.37,6.5,12.067,10.928,185.42,1,6890.859451,,,,,,
3547.5,7.3,184.38,0,1,30.39,7.1,11.757,11.29,184.38,1,7073.189939,,,,,,
3548,9,185.25,0,1,30.37,7.3,12.119,11.86,185.25,1,7473.727457,,,,,,
3548.5,9,184.01,0,1,30.32,8.7,12.119,11.964,184.01,1,7501.060256,,,,,,
3549,9.1,190.14,0,1,30.37,8.9,14.294,13.517,190.14,1,8738.926213,,,,,,
3549.5,9.4,188.48,0,1,30.38,9.2,14.45,13.673,188.48,1,8760.468707,,,,,,
3550,8.9,185.67,0,1,30.38,8.1,13.984,12.326,185.67,1,7781.167241,,,,,,
3550.5,8,184.49,0,1,30.39,7.8,12.792,12.637,184.49,1,7921.338313,,,,,,
3551,8.3,185.67,0,1,30.37,7.8,12.948,12.533,185.67,1,7912.43194,,,,,,
3551.5,8.7,186.46,0,1,30.34,8.4,13.103,13.051,186.46,1,8282.730374,,,,,,
3552,8.7,186.38,0,1,30.49,8.5,13.88,12.741,186.38,1,8043.433724,,,,,,
3552.5,9,187.81,0,1,30.5,8.9,14.346,13.414,187.81,1,8529.868451,,,,,,
3553,9,186.35,0,1,30.49,7.3,14.191,11.912,186.35,1,7521.196407,,,,,,
3553.5,6.5,184.35,0,1,24.33,6.2,12.223,11.446,184.35,1,8948.219084,,,,,,
3554,7.7,184.97,0,1,24.34,6.4,12.533,11.083,184.97,1,8693.719164,,,,,,
3554.5,7.1,183.76,0,1,24.32,6.7,11.86,11.135,183.76,1,8682.921919,,,,,,
3555,6.6,184.6,0,1,24.33,6.4,11.912,11.549,184.6,1,9041.073496,,,,,,
